Sender_Email,Receiver_Email,time_layer
5,2,182868
5,13,182864
5,11,182850
5,8,182850
5,29,182841
5,28,183540
5,38,182696
5,2,182696
5,6,182673
5,3,182648
5,21,182633
5,11,183539
5,2,182673
5,23,179919
5,2,179919
5,6,179610
5,6,178620
5,66,178457
5,3,182651
5,11,182632
5,9,182629
5,16,182606
5,37,182605
5,2,182605
5,37,182561
5,38,182558
5,38,182558
5,11,182558
5,67,182557
5,38,182557
5,37,182461
5,6,182461
5,66,182461
5,2,182461
5,2,182441
5,1,182435
5,17,183514
5,38,182366
5,37,182362
5,2,182362
5,3,182348
5,17,182348
5,3,182348
5,29,182348
5,11,182343
5,8,182343
5,38,182343
5,28,183499
5,11,182341
5,8,182341
5,38,182341
5,6,182315
5,49,182314
5,37,182298
5,6,182298
5,66,182298
5,55,182295
5,6,182275
5,53,182267
5,49,182266
5,55,182266
5,29,182199
5,55,182194
5,13,182194
5,3,182179
5,2,182179
5,28,183499
5,2,182179
5,29,182146
5,37,182146
5,37,182145
5,66,183498
5,6,183498
5,37,182123
5,2,182123
5,37,182104
5,6,182102
5,37,182102
5,37,182102
5,6,182102
5,66,182102
5,16,183496
5,37,182100
5,27,182035
5,37,182027
5,68,182026
5,27,182025
5,9,182025
5,12,182025
5,11,183495
5,6,182025
5,29,182025
5,21,182001
5,21,181982
5,1,181977
5,28,183495
5,56,181958
5,68,181958
5,29,181933
5,27,181860
5,29,181857
5,68,181844
5,29,181814
5,3,181813
5,28,183493
5,3,181813
5,6,181811
5,3,181811
5,6,181796
5,69,181796
5,58,181796
5,67,181795
5,68,181773
5,56,181773
5,37,181699
5,68,181698
5,66,181698
5,56,181642
5,68,181530
5,18,181482
5,37,181458
5,22,181354
5,17,181354
5,3,181314
5,68,181314
5,6,181172
5,37,181172
5,27,181172
5,61,181172
5,23,181172
5,27,181162
5,49,181161
5,16,181093
5,13,181091
5,55,181091
5,27,181091
5,49,181090
5,17,181021
5,70,181018
5,70,180924
5,69,180923
5,6,180855
5,69,180854
5,58,180854
5,2,180852
5,6,180835
5,37,180832
5,3,180806
5,38,180783
5,2,180783
5,38,180782
5,17,180754
5,3,180754
5,24,180753
5,37,180753
5,17,183354
5,23,180664
5,58,180641
5,37,180616
5,11,183643
5,68,183352
5,58,180521
5,67,180521
5,3,180494
5,23,180494
5,71,183351
5,44,183351
5,23,180475
5,17,180451
5,3,180451
5,71,183351
5,44,183351
5,17,180451
5,3,180451
5,11,180450
5,11,180417
5,14,180417
5,71,183351
5,17,180304
5,29,180170
5,68,180157
5,11,180142
5,57,180142
5,66,180142
5,3,180132
5,37,180108
5,67,183347
5,11,180001
5,17,180001
5,3,180001
5,6,180000
5,49,180000
5,5,179997
5,37,179997
5,66,179997
5,37,179997
5,66,179997
5,72,179997
5,57,179997
5,57,179997
5,12,179988
5,49,179967
5,3,179953
5,73,183327
5,49,179953
5,37,179952
5,3,179941
5,29,183643
5,13,183643
5,3,179941
5,23,179928
5,3,179928
5,23,179928
5,72,179928
5,23,179917
5,12,179851
5,57,179804
5,29,179797
5,8,179653
5,19,179653
5,8,179653
5,19,179653
5,12,179653
5,3,183309
5,29,179629
5,37,179629
5,4,179611
5,37,179607
5,6,179607
5,23,179607
5,6,179606
5,53,183308
5,4,179603
5,3,179485
5,6,179463
5,37,179434
5,23,179434
5,11,179412
5,3,179409
5,2,179409
5,2,179348
5,17,179337
5,9,179337
5,66,179322
5,74,179322
5,72,179322
5,49,179314
5,33,179313
5,21,179266
5,49,179246
5,29,179245
5,37,179245
5,23,179179
5,2,179179
5,11,183636
5,56,183636
5,69,183300
5,38,179106
5,68,183298
5,69,178845
5,66,183297
5,37,178819
5,72,178785
5,68,183296
5,17,178674
5,74,178674
5,29,178629
5,11,183274
5,58,178629
5,17,178628
5,74,178628
5,74,178617
5,53,183161
5,18,178571
5,22,178571
5,36,178571
5,17,183160
5,6,178570
5,9,178503
5,67,183160
5,74,178479
5,17,185359
5,10,185359
5,3,185359
5,31,185359
5,3,185359
5,3,185324
5,2,183159
5,37,185323
5,31,185323
5,6,185291
5,3,185290
5,27,185203
5,37,185203
5,11,185202
5,10,185202
5,10,185196
5,6,185196
5,75,185168
5,75,185168
5,75,185058
5,2,185050
5,49,183152
5,3,185050
5,75,185049
5,62,185049
5,27,185049
5,27,183129
5,75,185049
5,38,185049
5,2,185008
5,3,185008
5,3,185008
5,3,184987
5,18,184987
5,38,184987
5,31,184987
5,56,183129
5,3,183129
5,3,184987
5,9,184987
5,9,184987
5,53,184987
5,16,184987
5,18,184987
5,53,184987
5,16,184987
5,18,184987
5,13,184980
5,37,184979
5,28,184960
5,3,184882
5,3,184882
5,76,184882
5,11,184865
5,3,184860
5,37,184860
5,13,184856
5,37,184839
5,68,184839
5,66,183129
5,68,183129
5,18,184839
5,3,184839
5,17,184839
5,29,184839
5,3,184839
5,68,184839
5,29,184835
5,3,184790
5,76,184790
5,37,184790
5,3,184789
5,3,184789
5,4,184722
5,11,184721
5,3,184624
5,38,184556
5,27,184545
5,38,184545
5,66,184545
5,3,184529
5,17,184474
5,3,184474
5,29,184474
5,29,184355
5,37,183128
5,3,184340
5,55,184221
5,38,184210
5,37,184175
5,6,184175
5,3,184151
5,68,184151
5,11,184150
5,3,184150
5,11,184150
5,11,184130
5,11,184130
5,37,184123
5,6,184043
5,37,184019
5,71,184019
5,27,183877
5,16,183852
5,17,183852
5,37,183827
5,11,183827
5,37,183827
5,68,183827
5,6,183827
5,60,183827
5,27,183827
5,60,183808
5,60,183808
5,6,183107
5,58,183805
5,37,183801
5,37,183779
5,6,183779
5,12,183762
5,11,183762
5,37,183106
5,11,183760
5,11,183689
5,38,183689
5,66,183688
5,11,182992
5,3,182947
5,49,183152
5,27,183129
5,56,183129
5,3,183129
5,66,183129
5,68,183129
5,37,183128
5,6,183107
5,37,183106
5,11,182992
5,3,182947
5,11,182940
5,11,182940
5,11,182940
5,19,182940
5,37,182939
5,53,182920
5,37,182919
5,9,182869
5,63,182868
5,2,182868
5,13,182864
5,11,182850
5,8,182850
5,3,182648
5,21,182633
5,23,179919
5,2,179919
5,6,179610
5,6,178620
5,66,178457
5,29,182841
11,34,183655
5,38,182696
5,2,182696
5,6,182673
5,2,182673
5,3,182651
5,11,182632
5,9,182629
5,16,182606
5,37,182605
5,2,182605
5,37,182561
5,38,182558
5,38,182558
5,11,182558
5,67,182557
5,38,182557
5,37,183644
5,6,183644
5,37,182461
5,6,182461
5,66,182461
5,2,182461
5,2,182441
5,1,182435
5,38,182366
5,37,182362
5,2,182362
5,3,182348
5,17,182348
5,3,182348
5,29,182348
5,11,182343
5,8,182343
5,38,182343
5,11,182341
5,8,182341
5,38,182341
5,6,182315
5,49,182314
5,37,182298
5,6,182298
5,66,182298
5,55,182295
5,6,182275
5,53,182267
5,49,182266
5,55,182266
5,29,182199
5,55,182194
5,13,182194
5,3,182179
5,2,182179
5,2,182179
5,11,183643
5,29,182146
5,37,182146
5,37,182145
5,29,183643
5,13,183643
5,37,182123
5,2,182123
5,37,182104
5,6,182102
5,37,182102
5,37,182102
5,6,182102
5,66,182102
5,37,182100
5,27,182035
5,37,182027
5,68,182026
5,27,182025
5,9,182025
5,12,182025
5,11,183636
5,56,183636
5,6,182025
5,29,182025
5,21,182001
5,21,181982
5,1,181977
5,56,181958
11,3,183632
5,68,181958
5,29,181933
5,27,181860
5,29,181857
5,68,181844
5,29,181814
5,3,181813
5,3,181813
5,6,181811
5,3,181811
5,6,181796
5,69,181796
5,58,181796
5,67,181795
5,68,181773
5,56,181773
5,37,181699
5,68,181698
5,66,181698
5,56,181642
5,68,181530
5,18,181482
5,37,181458
5,22,181354
5,17,181354
5,3,181314
5,68,181314
5,6,181172
5,37,181172
5,27,181172
5,61,181172
5,23,181172
5,27,181162
5,49,181161
5,2,183543
5,16,181093
5,13,181091
5,55,181091
5,27,181091
5,49,181090
5,17,181021
5,70,181018
5,70,180924
5,69,180923
5,6,180855
5,69,180854
5,58,180854
5,2,180852
5,6,180835
5,37,180832
5,28,183540
5,3,180806
5,38,180783
5,11,183539
5,2,180783
5,38,180782
5,17,180754
5,3,180754
5,24,180753
5,37,180753
5,23,180664
5,58,180641
5,37,180616
5,58,180521
5,67,180521
5,3,180494
5,17,183514
5,23,180494
5,23,180475
5,28,183499
5,17,180451
5,3,180451
5,17,180451
5,3,180451
5,11,180450
5,11,180417
5,14,180417
5,17,180304
5,28,183499
5,29,180170
5,68,180157
5,66,183498
5,6,183498
5,11,180142
5,57,180142
5,66,180142
5,3,180132
5,16,183496
5,37,180108
68,5,183665
5,11,183495
5,11,180001
5,17,180001
5,3,180001
5,6,180000
5,49,180000
5,5,179997
5,37,179997
5,66,179997
5,37,179997
5,66,179997
5,28,183495
5,72,179997
5,57,179997
5,57,179997
5,12,179988
5,49,179967
5,3,179953
5,49,179953
5,37,179952
5,28,183493
5,3,179941
5,3,179941
5,23,179928
5,3,179928
5,23,179928
5,72,179928
5,23,179917
5,12,179851
5,57,179804
5,29,179797
5,8,179653
5,19,179653
5,8,179653
5,19,179653
5,12,179653
5,29,179629
5,37,179629
5,4,179611
5,37,179607
5,6,179607
5,23,179607
5,6,179606
5,4,179603
5,3,179485
5,6,179463
5,37,179434
5,23,179434
5,11,179412
5,3,179409
5,2,179409
5,2,179348
5,17,179337
5,9,179337
5,66,179322
5,74,179322
5,72,179322
5,49,179314
5,33,179313
5,21,179266
5,49,179246
5,29,179245
5,37,179245
5,23,179179
5,2,179179
5,38,179106
5,17,183354
5,69,178845
5,37,178819
5,68,183352
5,72,178785
5,17,178674
5,74,178674
5,71,183351
5,44,183351
5,29,178629
5,58,178629
5,71,183351
5,44,183351
5,17,178628
5,74,178628
5,74,178617
5,71,183351
5,18,178571
5,22,178571
5,36,178571
5,6,178570
5,9,178503
5,74,178479
5,17,185359
5,10,185359
5,3,185359
5,31,185359
5,3,185359
5,3,185324
5,37,185323
5,31,185323
5,67,183347
5,6,185291
5,3,185290
5,27,185203
5,37,185203
5,11,185202
5,10,185202
5,10,185196
5,6,185196
5,75,185168
5,75,185168
5,75,185058
5,73,183327
5,2,185050
5,3,185050
5,75,185049
5,62,185049
5,27,185049
5,75,185049
5,38,185049
5,2,185008
5,3,185008
5,3,185008
5,3,184987
5,18,184987
5,38,184987
5,31,184987
5,3,184987
5,9,184987
5,9,184987
5,53,184987
5,16,184987
5,18,184987
5,53,184987
5,16,184987
5,18,184987
5,13,184980
5,37,184979
5,28,184960
5,3,184882
5,3,184882
5,76,184882
5,11,184865
5,3,184860
5,37,184860
5,13,184856
5,37,184839
5,68,184839
5,18,184839
5,3,184839
5,17,184839
5,29,184839
5,3,184839
5,68,184839
5,3,183309
5,29,184835
5,3,184790
5,76,184790
5,37,184790
5,3,184789
5,3,184789
5,4,184722
5,53,183308
5,11,184721
5,3,184624
5,38,184556
5,27,184545
5,38,184545
5,66,184545
5,3,184529
5,17,184474
5,3,184474
5,29,184474
5,29,184355
5,3,184340
5,55,184221
5,38,184210
5,37,184175
5,6,184175
5,3,184151
5,68,184151
5,11,184150
5,3,184150
5,11,184150
5,11,184130
5,11,184130
5,37,184123
5,69,183300
5,6,184043
5,37,184019
5,71,184019
5,27,183877
5,16,183852
5,17,183852
5,37,183827
5,11,183827
5,37,183827
5,68,183827
5,68,183298
5,6,183827
5,60,183827
5,27,183827
5,60,183808
5,60,183808
5,58,183805
5,37,183801
5,66,183297
5,37,183779
5,6,183779
5,12,183762
5,11,183762
5,11,183760
19,3,183297
19,5,183297
5,11,183689
5,38,183689
5,66,183688
5,68,183296
5,11,183274
5,53,183161
5,17,183160
5,67,183160
5,2,183159
5,23,179434
5,37,179434
5,6,179463
5,3,179485
5,4,179603
5,6,179606
5,66,183688
5,38,183689
5,11,183689
5,11,183760
5,11,183762
5,12,183762
5,6,178570
5,37,183779
5,6,183779
5,37,183801
5,58,183805
5,60,183808
5,60,183808
5,60,183827
5,27,183827
5,6,183827
5,23,179607
5,11,183827
5,37,183827
5,68,183827
5,37,183827
5,16,183852
5,17,183852
5,37,179607
5,6,179607
5,27,183877
5,37,184123
5,11,184130
5,11,184130
5,11,184150
5,11,184150
5,68,184151
5,6,184175
5,4,179611
5,37,184175
5,38,184210
5,55,184221
5,3,184340
5,29,184355
5,29,184474
5,17,184474
5,3,184474
5,3,184529
5,37,179629
5,66,184545
5,27,184545
5,38,184545
5,38,184556
5,29,179629
5,3,184624
5,11,184721
5,4,184722
5,3,184789
5,3,184789
5,37,184790
5,3,184790
5,29,184835
5,68,184839
5,3,184839
5,29,184839
5,18,184839
5,3,184839
5,17,184839
5,68,184839
5,37,184839
5,13,184856
5,3,184860
5,37,184860
5,11,184865
5,76,184882
5,3,184882
5,3,184882
5,28,184960
5,37,184979
5,13,184980
5,53,184987
5,16,184987
5,18,184987
5,53,184987
5,16,184987
5,18,184987
5,9,184987
5,9,184987
5,12,179653
5,3,184987
5,38,184987
5,31,184987
5,3,184987
5,18,184987
5,3,185008
5,2,185008
5,3,185008
5,38,185049
5,75,185049
5,18,178571
5,22,178571
5,36,178571
5,8,179653
5,19,179653
5,27,185049
5,75,185049
5,3,185050
5,2,185050
5,75,185058
5,8,179653
5,19,179653
5,75,185168
5,75,185168
5,6,185196
5,10,185196
5,10,185202
5,11,185202
5,37,185203
5,6,185291
5,31,185323
5,3,185324
5,3,185359
5,17,185359
5,10,185359
5,3,185359
5,1,179653
5,66,178457
5,6,178620
5,6,179610
5,23,179919
5,2,179919
5,21,182633
5,29,179797
5,12,179851
5,23,179917
5,72,179928
5,23,179928
5,23,179928
5,3,179928
5,3,179941
5,3,179941
5,49,179953
5,3,179953
5,49,179967
5,12,179988
5,57,179997
5,57,179997
5,72,179997
5,66,179997
5,37,179997
5,37,179997
5,66,179997
5,5,179997
5,49,180000
5,6,180000
5,17,180001
5,3,180001
5,11,180001
5,37,180108
5,3,180132
5,66,180142
5,57,180142
5,11,180142
5,68,180157
5,29,180170
5,74,178617
5,17,180304
5,11,180417
5,14,180417
5,11,180450
5,17,180451
5,3,180451
5,74,178628
5,17,180451
5,3,180451
5,23,180475
5,17,178628
5,23,180494
5,3,180494
5,58,180521
5,67,180521
5,37,180616
5,58,180641
5,23,180664
5,37,180753
5,24,180753
5,17,180754
5,3,180754
5,38,180782
5,2,180783
5,58,178629
5,38,180783
5,3,180806
5,29,178629
5,37,180832
5,6,180835
5,74,178479
5,2,180852
5,69,180854
5,58,180854
5,6,180855
5,69,180923
5,70,180924
5,70,181018
5,17,181021
5,27,181091
5,13,181091
5,55,181091
5,16,181093
5,27,181162
5,23,181172
5,27,181172
5,61,181172
5,6,181172
5,37,181172
5,74,178674
5,68,181314
5,3,181314
5,22,181354
5,17,181354
5,37,181458
5,17,178674
5,18,181482
5,68,181530
5,56,181642
5,68,181698
5,66,181698
5,37,181699
5,68,181773
5,56,181773
5,69,181796
5,58,181796
5,6,181796
5,3,181811
5,3,181813
5,3,181813
5,29,181814
5,68,181844
5,29,181857
5,27,181860
5,29,181933
5,68,181958
5,56,181958
5,1,181977
5,21,182001
5,6,182025
5,9,182025
5,12,182025
5,68,182026
5,37,182027
5,72,178785
5,37,182100
5,37,182102
5,6,182102
5,66,182102
5,37,182102
5,6,182102
5,37,182104
5,37,182123
5,2,182123
5,37,182145
5,29,182146
5,37,182146
5,2,182179
5,2,182179
5,3,182179
5,55,182194
5,13,182194
5,55,182266
5,49,182266
5,53,182267
5,6,182275
5,55,182295
5,37,182298
5,6,182298
5,66,182298
5,49,182314
5,11,182341
5,8,182341
5,38,182341
5,11,182343
5,8,182343
5,38,182343
5,29,182348
5,17,182348
5,3,182348
5,3,182348
5,37,182362
5,2,182362
5,37,178819
5,38,182366
5,1,182435
5,2,182461
5,37,182461
5,6,182461
5,66,182461
5,67,182557
5,11,182558
5,37,182561
5,37,182605
5,2,182605
5,16,182606
5,9,182629
5,11,182632
5,3,182651
5,2,182673
5,2,182696
5,38,182696
5,11,182850
5,8,182850
5,13,182864
5,2,182868
5,63,182868
5,69,178845
5,9,182869
5,37,182919
5,53,182920
5,37,182939
5,11,182940
5,19,182940
5,11,182940
5,11,182940
5,3,182947
5,11,182992
5,37,183106
5,6,183107
5,37,183128
5,66,183129
5,68,183129
5,56,183129
5,3,183129
5,27,183129
5,49,183152
5,2,183159
5,67,183160
5,17,183160
5,53,183161
5,11,183274
5,68,183296
19,3,183297
19,5,183297
5,66,183297
5,68,183298
5,69,183300
5,53,183308
5,3,183309
5,73,183327
5,67,183347
5,71,183351
5,71,183351
5,44,183351
5,71,183351
5,44,183351
5,68,183352
5,17,183354
5,28,183493
5,28,183495
5,11,183495
5,16,183496
5,66,183498
5,6,183498
5,28,183499
5,28,183499
5,17,183514
5,11,183539
5,38,179106
5,28,183540
5,2,183543
11,3,183632
5,11,183636
5,56,183636
5,29,183643
5,13,183643
5,11,183643
5,37,183644
5,6,183644
68,5,183665
5,2,179179
5,23,179179
5,37,179245
5,29,179245
5,49,179246
5,21,179266
5,33,179313
5,49,179314
5,9,178503
5,72,179322
5,66,179322
5,74,179322
5,17,179337
5,9,179337
5,2,179348
5,3,179409
5,2,179409
5,11,179412
11,34,183655
11,3,183632
19,3,183297
19,5,183297
68,5,183665
5,37,183644
5,6,183644
5,2,183543
5,11,182940
5,11,182940
5,11,182940
5,19,182940
5,37,182939
5,53,182920
5,37,182919
5,9,182869
5,63,182868
5,2,182868
5,13,182864
5,11,182850
5,8,182850
5,29,182841
5,28,183540
5,38,182696
5,2,182696
5,6,182673
5,11,183539
5,2,182673
5,3,182648
5,21,182633
5,23,179919
5,2,179919
5,6,179610
5,6,178620
5,3,182651
5,66,178457
5,11,182632
5,9,182629
5,16,182606
5,37,182605
5,2,182605
5,37,182561
5,38,182558
5,38,182558
5,11,182558
5,67,182557
5,38,182557
5,37,182461
5,6,182461
5,66,182461
5,2,182461
5,2,182441
5,1,182435
5,17,183514
5,38,182366
5,37,182362
5,2,182362
5,3,182348
5,17,182348
5,3,182348
5,29,182348
5,11,182343
5,8,182343
5,38,182343
5,28,183499
5,11,182341
5,8,182341
5,38,182341
5,6,182315
5,49,182314
5,37,182298
5,6,182298
5,66,182298
5,55,182295
5,6,182275
5,53,182267
5,49,182266
5,55,182266
5,29,182199
5,55,182194
5,13,182194
5,3,182179
5,2,182179
5,28,183499
5,2,182179
5,29,182146
5,37,182146
5,37,182145
5,66,183498
5,6,183498
5,37,182123
5,2,182123
5,37,182104
5,6,182102
5,37,182102
5,37,182102
5,6,182102
5,66,182102
5,16,183496
5,37,182100
5,27,182035
5,37,182027
5,68,182026
5,27,182025
5,9,182025
5,12,182025
5,11,183495
5,6,182025
5,29,182025
5,21,182001
5,21,181982
5,1,181977
5,28,183495
5,56,181958
5,68,181958
5,29,181933
5,27,181860
5,29,181857
5,68,181844
5,29,181814
5,3,181813
5,28,183493
5,3,181813
5,6,181811
5,3,181811
5,6,181796
5,69,181796
5,58,181796
5,67,181795
5,68,181773
5,56,181773
5,37,181699
5,68,181698
5,66,181698
5,56,181642
5,68,181530
5,18,181482
5,37,181458
5,22,181354
5,17,181354
5,3,181314
5,68,181314
5,6,181172
5,37,181172
5,27,181172
5,61,181172
5,23,181172
5,27,181162
5,49,181161
5,16,181093
5,13,181091
5,55,181091
5,27,181091
5,49,181090
5,17,181021
5,70,181018
5,70,180924
5,69,180923
5,6,180855
5,69,180854
5,58,180854
5,2,180852
5,6,180835
5,37,180832
5,3,180806
5,38,180783
5,2,180783
5,38,180782
5,17,180754
5,3,180754
5,24,180753
5,37,180753
5,17,183354
5,23,180664
5,58,180641
5,37,180616
5,11,183643
5,68,183352
5,58,180521
5,67,180521
5,3,180494
5,71,183351
5,44,183351
5,23,180494
5,23,180475
5,71,183351
5,44,183351
5,17,180451
5,3,180451
5,17,180451
5,3,180451
5,11,180450
5,11,180417
5,14,180417
5,71,183351
5,17,180304
5,29,180170
5,68,180157
5,11,180142
5,57,180142
5,66,180142
5,3,180132
5,67,183347
5,37,180108
5,11,180001
5,17,180001
5,3,180001
5,6,180000
5,49,180000
5,5,179997
5,37,179997
5,66,179997
5,37,179997
5,66,179997
5,72,179997
5,57,179997
5,57,179997
5,12,179988
5,49,179967
5,73,183327
5,3,179953
5,49,179953
5,37,179952
5,29,183643
5,13,183643
5,3,179941
5,3,179941
5,23,179928
5,3,179928
5,23,179928
5,72,179928
5,23,179917
5,12,179851
5,57,179804
5,29,179797
5,3,183309
5,8,179653
5,19,179653
5,8,179653
5,19,179653
5,12,179653
5,29,179629
5,37,179629
5,4,179611
5,53,183308
5,37,179607
5,6,179607
5,23,179607
5,6,179606
5,4,179603
5,3,179485
5,6,179463
5,37,179434
5,23,179434
5,11,179412
5,3,179409
5,2,179409
5,2,179348
5,17,179337
5,9,179337
5,66,179322
5,74,179322
5,72,179322
5,49,179314
5,33,179313
5,21,179266
5,49,179246
5,29,179245
5,37,179245
5,23,179179
5,2,179179
5,11,183636
5,56,183636
5,69,183300
5,38,179106
5,68,183298
5,69,178845
5,66,183297
5,37,178819
5,68,183296
5,72,178785
5,17,178674
5,74,178674
5,11,183274
5,29,178629
5,58,178629
5,17,178628
5,53,183161
5,74,178628
5,74,178617
5,17,183160
5,18,178571
5,22,178571
5,36,178571
5,6,178570
5,9,178503
5,67,183160
5,74,178479
5,2,183159
5,17,185359
5,10,185359
5,3,185359
5,31,185359
5,3,185359
5,3,185324
5,37,185323
5,31,185323
5,6,185291
5,3,185290
5,27,185203
5,37,185203
5,11,185202
5,10,185202
5,10,185196
5,6,185196
5,75,185168
5,75,185168
5,75,185058
5,49,183152
5,2,185050
5,3,185050
5,75,185049
5,27,183129
5,62,185049
5,27,185049
5,75,185049
5,38,185049
5,2,185008
5,3,185008
5,56,183129
5,3,183129
5,3,185008
5,3,184987
5,18,184987
5,38,184987
5,31,184987
5,3,184987
5,9,184987
5,9,184987
5,53,184987
5,16,184987
5,18,184987
5,53,184987
5,16,184987
5,18,184987
5,13,184980
5,37,184979
5,28,184960
5,3,184882
5,3,184882
5,76,184882
5,11,184865
5,66,183129
5,68,183129
5,3,184860
5,37,184860
5,13,184856
5,37,184839
5,68,184839
5,18,184839
5,3,184839
5,17,184839
5,29,184839
5,3,184839
5,68,184839
5,29,184835
5,3,184790
5,76,184790
5,37,184790
5,3,184789
5,3,184789
5,4,184722
5,11,184721
5,3,184624
5,38,184556
5,27,184545
5,38,184545
5,66,184545
5,3,184529
5,17,184474
5,3,184474
5,37,183128
5,29,184474
5,29,184355
5,3,184340
5,55,184221
5,38,184210
5,37,184175
5,6,184175
5,3,184151
5,68,184151
5,11,184150
5,3,184150
5,11,184150
5,11,184130
5,11,184130
5,37,184123
5,6,184043
5,37,184019
5,71,184019
5,27,183877
5,16,183852
5,17,183852
5,37,183827
5,11,183827
5,37,183827
5,68,183827
5,6,183827
5,6,183107
5,60,183827
5,27,183827
5,60,183808
5,60,183808
5,58,183805
5,37,183801
5,37,183779
5,6,183779
5,37,183106
5,12,183762
5,11,183762
5,11,183760
5,11,183689
5,38,183689
5,66,183688
5,11,182992
5,3,182947
62,77,183547
62,38,183547
62,78,183547
62,77,183499
62,69,183374
62,39,183374
62,77,183374
62,77,183372
62,77,183641
77,62,183521
77,62,183536
62,77,183547
62,38,183547
62,78,183547
77,62,183613
62,77,183641
77,62,183660
38,62,183662
62,62,180288
77,62,182885
77,62,183304
77,62,183346
62,77,183372
62,77,183374
62,39,183374
62,69,183374
77,62,183444
77,62,177425
77,62,183466
62,77,183499
52,62,191249
77,62,191226
45,62,191210
45,77,191210
77,62,191203
77,62,191159
77,62,191134
77,62,191106
30,49,191081
30,27,191081
30,14,191081
77,62,187820
30,62,191976
30,53,191976
30,62,192003
77,62,187840
77,62,187863
77,62,187868
77,62,187887
30,62,191781
30,62,191760
30,14,191760
77,62,187895
30,62,191353
77,62,191308
30,62,191301
30,62,191294
30,53,191270
62,77,183547
62,38,183547
62,78,183547
77,62,183613
62,77,183641
77,62,183660
38,62,183662
77,62,182885
77,62,183304
77,62,183346
62,77,183374
62,77,183372
62,39,183374
62,69,183374
77,62,183444
77,62,183466
77,62,177425
77,62,183521
77,62,183536
38,27,186551
38,62,186551
77,62,187887
77,62,187901
77,62,187901
77,62,187219
30,62,191355
30,62,191346
30,62,191346
77,62,191181
77,62,191159
77,62,187238
77,62,187310
77,62,187334
77,62,187359
77,62,191423
77,62,191450
39,36,191560
39,25,191560
77,62,187389
30,62,192045
77,62,187480
5,5,187555
5,35,187555
5,27,187555
77,62,187557
9,62,187579
9,12,187579
77,62,187672
77,62,187673
77,62,187694
77,62,187696
77,62,187702
77,62,187723
79,62,187743
77,62,187816
32,53,187821
32,16,187821
32,14,187821
77,62,187870
77,62,177425
77,62,183660
77,62,183613
77,62,183536
77,62,183521
77,62,183466
77,62,183444
77,62,183346
77,62,183304
38,62,183662
77,62,182885
62,77,186553
62,77,187483
62,77,187672
62,38,187727
62,9,187893
62,77,186572
62,16,185998
62,77,186000
62,31,186638
62,77,186014
62,77,186016
62,77,186309
62,38,186309
62,70,186309
62,77,186647
62,77,186312
62,38,186352
62,31,186352
62,31,186353
62,77,186662
62,53,186377
62,16,186377
62,77,186400
62,80,186400
62,81,186401
62,77,186405
62,77,186478
62,77,186664
62,77,191347
62,30,191299
62,24,191281
62,14,191228
62,77,191228
62,77,191206
62,77,191092
62,31,191061
62,17,191061
62,53,191032
62,17,191032
62,18,191032
62,77,190922
62,77,190920
62,77,190920
62,24,190888
62,77,190864
62,30,190820
62,77,190771
62,77,190702
62,24,190702
62,77,190701
62,77,190698
62,77,190683
62,77,190671
62,82,186814
62,77,192357
62,77,192454
62,77,192519
62,38,186837
62,36,192599
62,49,192599
62,26,192599
62,77,191392
62,30,191400
62,30,191416
62,77,191467
62,30,191590
62,77,186881
62,30,191682
62,77,191730
62,77,186884
62,68,191755
62,30,191779
62,77,187367
62,20,187367
62,77,187384
62,38,186552
62,77,187388
62,78,187483
62,77,183372
62,77,183374
62,39,183374
62,69,183374
62,77,183499
62,77,183547
62,38,183547
62,78,183547
62,77,183641
42,65,191901
8,8,175287
8,8,175287
29,83,191012
29,83,186504
8,8,175287
29,29,191540
29,83,191012
84,7,183616
84,7,183616
84,7,183616
42,68,191952
42,85,191053
42,65,190093
42,86,190093
42,85,190223
42,65,190501
42,8,190837
42,85,191015
42,65,191901
42,60,186743
10,2,192766
10,11,192858
87,2,183596
87,2,183596
87,2,183596
38,17,183810
38,5,183810
38,18,183810
38,6,185631
38,31,185632
38,77,185632
29,3,185683
29,10,185683
29,5,185683
38,77,174035
38,77,185963
38,2,185964
38,3,185965
38,77,185965
38,77,174042
38,17,186184
38,18,186184
38,3,186184
38,10,186201
38,10,186227
38,62,186641
38,62,186641
38,10,187004
38,31,187219
38,60,187237
38,60,187240
38,31,187242
5,38,187242
38,5,187315
38,10,170770
5,38,187339
29,10,187340
29,5,187340
38,25,174587
38,77,174615
77,38,187689
38,31,187719
38,32,174753
38,35,174754
38,82,170895
38,10,174776
38,25,174782
38,35,174784
38,32,175263
38,35,176147
56,38,181338
56,79,181338
31,38,181792
12,38,181807
38,35,176654
38,4,176778
5,18,176818
5,38,176818
5,11,182850
5,8,182850
29,38,182864
38,2,176963
36,62,182871
36,79,182871
36,78,182871
36,62,182871
36,79,182871
36,78,182871
17,38,182935
27,38,183131
58,22,183371
38,77,177497
38,18,177637
38,18,177659
38,35,177926
72,38,177979
38,72,177996
38,5,178091
38,79,178122
38,77,178122
38,10,178143
38,36,178649
38,37,178788
38,5,178833
38,37,179156
38,35,179289
38,79,179289
38,72,179584
38,35,179586
38,2,179586
38,2,179674
38,78,179803
38,79,180017
38,25,171348
38,35,180106
38,32,171372
38,10,180519
38,88,180590
38,15,180759
38,5,180782
38,3,180782
38,19,180782
38,9,180782
38,35,180804
